transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
4443,2023-11-17,193,11,0,49,267.17625,11.971079263335437,586.5828839034364,1,0,0,0,High,4,1
7602,2024-06-20,182,5,1,240,265.89,50.596633342168346,12143.192002120402,1,2,0,0,High,1,2
3835,2023-10-05,4747,1,1,24,205.58,196.29462701614008,4711.071048387362,1,2,0,0,Low,0,5
9702,2024-11-19,2426,7,0,343,179.09,158.9082025224371,54505.51346519593,1,3,0,0,High,1,2
4322,2023-11-09,193,7,1,316,267.17625,136.9003935586637,43260.52436453773,1,2,0,0,High,1,2
3394,2023-09-04,1816,11,0,839,179.04,14.30467238147723,12001.620128059396,1,1,0,0,High,4,1
4752,2023-12-06,4747,19,0,88,206.9,51.31101395366119,4515.369227922185,1,4,0,0,Mid,1,2
7229,2024-05-23,3588,17,0,49,185.45,130.17092555298507,6378.375352096268,1,2,0,0,Mid,4,6
9191,2024-10-10,2074,17,1,57,141.2,141.13652102191733,8044.781698249288,1,2,0,0,Mid,4,6
2361,2023-06-20,748,5,0,457,267.17625,125.9875517477604,57576.311148726505,1,3,0,0,High,1,2
1148,2023-03-22,4747,17,1,30,194.73,166.29790854231223,4988.937256269367,1,4,0,0,Mid,4,6
5666,2024-01-31,193,9,1,61,252.75,221.40333002957763,13505.603131804235,1,4,0,0,High,0,5
8075,2024-07-24,2707,5,1,115,200.14,41.86413342143192,4814.3753434646715,1,4,0,0,High,1,2
4943,2023-12-19,182,5,0,390,267.17625,96.80866955009398,37755.38112453665,1,3,0,0,High,1,2
3663,2023-09-21,3588,11,0,421,177.97,11.873836434234452,4998.885138812704,1,2,0,0,High,4,1
1563,2023-04-21,4023,5,1,1330,267.17625,124.67818590108472,165821.98724844266,1,0,0,0,High,1,2
4113,2023-10-26,1513,8,1,254,178.99,347.914963417401,88370.40070801985,1,2,0,0,High,4,1
9050,2024-10-02,363,7,0,99,267.17625,133.75367702554033,13241.614025528492,1,4,0,0,High,1,2
9276,2024-10-17,3842,5,0,125,121.72625000000004,44.502217705526085,5562.77721319076,1,2,0,0,High,1,2
8538,2024-08-28,4747,7,0,88,202.42,135.21866666798613,11899.242666782779,1,4,0,0,High,1,2
795,2023-02-24,4955,11,1,592,211.04,23.959445690855773,14183.991848986618,1,0,0,0,High,4,1
5854,2024-02-13,3425,15,0,119,267.17625,92.51286514567606,11009.030952335452,1,3,0,0,Low,1,4
7619,2024-06-20,4428,11,0,239,239.0,8.988084679249313,2148.152238340586,1,2,0,0,High,4,1
1594,2023-04-25,4747,5,0,221,204.76,116.75269280076355,25802.345108968744,1,3,0,0,High,1,2
7418,2024-06-06,4519,5,0,1623,214.82,53.76205996106853,87255.82331681422,0,2,0,0,High,1,2
5267,2024-01-05,4747,19,0,47,204.84,49.68642393880612,2335.2619251238875,1,0,0,0,Mid,1,2
7147,2024-05-17,1513,8,1,27,186.18,447.7957118796935,12090.484220751725,1,0,0,0,High,4,1
89,2023-01-05,2096,17,0,33,121.72625000000004,104.3115904006844,3442.282483222585,0,2,0,0,Mid,4,6
8695,2024-09-09,4747,8,1,746,202.9,423.967565506292,316279.8038676938,1,1,0,0,High,4,1
9732,2024-11-21,4519,5,1,88,212.76,54.84852888567318,4826.67054193924,0,2,0,0,High,1,2
9446,2024-10-29,4493,11,1,58,121.72625000000004,6.784976067293166,393.52861190300365,1,3,0,0,High,4,1
6754,2024-04-19,3322,5,0,115,207.2,56.59011847595578,6507.863624734914,1,0,0,0,High,1,2
3502,2023-09-11,4519,12,1,57,205.45,133.2496676200428,7595.231054342439,0,1,0,0,Mid,1,7
2234,2023-06-09,3938,19,0,194,170.26,74.92883273011992,14536.193549643265,1,0,0,0,Mid,1,2
2803,2023-07-24,4700,17,0,77,156.0,193.9516139083872,14934.274270945814,0,1,0,0,Mid,4,6
4424,2023-11-16,4955,8,0,54,207.32,316.2817767667675,17079.215945405445,1,2,0,0,High,4,1
5663,2024-01-31,4747,8,0,59,201.75,388.2540384831063,22906.988270503272,1,4,0,0,High,4,1
7170,2024-05-20,4955,17,0,22,203.48,143.09915855926982,3148.181488303936,1,1,0,0,Mid,4,6
8337,2024-08-13,3588,12,1,138,184.1,118.65475459186769,16374.35613367774,1,3,0,0,Mid,1,7
2148,2023-06-05,3339,11,1,259,267.17625,20.054831877692823,5194.201456322441,1,1,0,0,High,4,1
7969,2024-07-16,3938,9,0,278,206.33,206.07789758336088,57289.65552817433,1,3,0,0,High,0,5
6551,2024-04-04,1196,2,0,68,121.72625000000004,21.310557700928463,1449.1179236631356,1,2,0,0,Low,4,6
7643,2024-06-21,231,8,0,220,134.33,593.7029038536452,130614.63884780195,1,0,0,0,High,4,1
6164,2024-03-07,4955,9,0,101,207.3,254.91618782576845,25746.534970402612,1,2,0,0,High,0,5
1495,2023-04-17,4747,8,1,210,206.07,288.0625296666179,60493.131229989755,1,1,0,0,High,4,1
7696,2024-06-26,3547,5,0,83,121.72625000000004,47.09168777795215,3908.610085570029,1,4,0,0,High,1,2
7094,2024-05-14,4955,12,0,93,204.54,129.32791208328146,12027.495823745176,1,3,0,0,Mid,1,7
1409,2023-04-11,3853,11,0,70,147.67,21.12794418014734,1478.9560926103138,1,3,0,1,High,4,1
6691,2024-04-15,4747,7,0,426,202.76,131.01893396093664,55814.06586735901,1,1,0,0,High,1,2
3401,2023-09-04,4747,17,1,159,197.05,200.7903175346954,31925.66048801657,1,1,0,0,Mid,4,6
109,2023-01-06,1157,13,0,31,206.5,112.1317958369126,3476.0856709442905,1,0,0,0,Low,3,3
5636,2024-01-30,1513,5,0,126,179.61,139.46830304638075,17573.006183843976,1,3,0,0,High,1,2
8482,2024-08-23,4747,11,0,414,202.65,8.446920105558446,3497.0249237011967,1,0,0,0,High,4,1
6604,2024-04-08,653,11,0,191,203.0,14.428907406320176,2755.921314607154,1,1,0,1,High,4,1
1091,2023-03-20,2461,5,1,24,121.72625000000004,133.93675541599254,3214.482129983821,1,1,0,0,High,1,2
5560,2024-01-24,4747,12,1,27,202.17,125.56683474203008,3390.304538034812,1,4,0,0,Mid,1,7
9412,2024-10-25,3668,7,1,9,229.82,137.80488896017405,1240.2440006415666,1,0,0,0,High,1,2
8143,2024-07-30,495,8,0,273,267.17625,457.2522333352585,124829.85970052557,1,3,0,0,High,4,1
8664,2024-09-06,4747,5,1,136,202.09,43.42590138518135,5905.922588384663,1,0,0,0,High,1,2
6596,2024-04-08,4955,5,0,218,205.06,62.90831599705839,13714.01288735873,1,1,0,1,High,1,2
624,2023-02-10,3588,12,1,56,180.95,160.81340539504157,9005.550702122327,1,0,0,0,Mid,1,7
6871,2024-04-29,4747,5,1,111,203.24,63.30213504416613,7026.53698990244,1,1,0,0,High,1,2
4814,2023-12-11,845,11,0,248,178.86,13.000304668133309,3224.0755576970605,1,1,0,0,High,4,1
6553,2024-04-04,1513,5,0,31,181.41,60.79339901886673,1884.5953695848686,1,2,0,0,High,1,2
7530,2024-06-13,4716,17,1,296,235.35,106.5234758587614,31530.948854193375,1,2,0,0,Mid,4,6
5796,2024-02-08,3812,12,0,81,203.88,128.8374222361533,10435.831201128416,0,2,0,0,Mid,1,7
7437,2024-06-06,3654,17,0,46,121.72625000000004,109.55489591784178,5039.525212220722,1,2,0,0,Mid,4,6
4218,2023-11-02,845,5,0,166,170.6,89.89145924326947,14921.98223438273,1,2,0,0,High,1,2
5941,2024-02-21,3938,6,1,74,205.96,151.66513766985614,11223.220187569354,1,4,0,0,Mid,1,2
8501,2024-08-26,4747,11,1,332,202.43,8.2594774411063,2742.146510447292,1,1,0,0,High,4,1
6429,2024-03-27,192,5,1,119,267.17625,65.81818033399514,7832.363459745422,1,4,0,0,High,1,2
6827,2024-04-24,2281,5,0,34,121.72625000000004,57.22819213691543,1945.7585326551248,1,4,0,0,High,1,2
4131,2023-10-27,4955,5,1,83,210.52,90.8216245774025,7538.1948399244075,1,0,0,0,High,1,2
7802,2024-07-04,3588,5,1,457,183.39,46.69826070606274,21341.105142670673,1,2,0,0,High,1,2
7754,2024-07-01,3914,10,0,160,183.46,80.98031632768142,12956.850612429027,1,1,0,0,Mid,2,0
4722,2023-12-05,4747,11,0,1204,207.13,13.19744303193345,15889.721410447873,1,3,0,0,High,4,1
1651,2023-04-28,4955,8,1,57,216.31,342.6593081251405,19531.580563133008,1,0,0,0,High,4,1
4141,2023-10-27,3588,9,0,270,178.8,139.49788358178156,37664.42856708102,1,0,0,0,High,0,5
1618,2023-04-26,1816,8,0,118,121.72625000000004,308.6499743292068,36420.6969708464,1,4,0,0,High,4,1
2030,2023-05-26,1157,18,0,27,177.26,56.153765944930605,1516.1516805131264,1,0,0,0,Mid,1,2
8518,2024-08-27,3588,11,1,470,185.57,7.997936079027112,3759.0299571427427,1,3,0,0,High,4,1
4576,2023-11-27,4050,8,0,454,267.17625,365.7403846257921,166046.1346201096,1,1,0,0,High,4,1
3993,2023-10-18,3420,8,0,398,267.17625,331.30294804748434,131858.57332289877,1,4,0,0,High,4,1
7377,2024-06-04,1157,9,1,589,197.89,271.5571052651359,159947.13500116504,1,3,0,0,High,0,5
6150,2024-03-06,2855,17,0,150,121.72625000000004,150.38902365378954,22558.35354806843,1,4,0,0,Mid,4,6
4909,2023-12-15,1816,11,0,406,172.33,13.037843075724648,5293.364288744207,1,0,0,0,High,4,1
5027,2023-12-22,193,11,0,290,264.71,11.864173441568706,3440.610298054925,1,0,0,0,High,4,1
8261,2024-08-07,1513,10,0,142,193.47,93.65038855227596,13298.355174423186,1,4,0,0,Mid,2,0
4732,2023-12-06,1438,5,0,189,251.8,99.0453047126215,18719.562590685462,1,4,0,0,High,1,2
7549,2024-06-17,4747,5,0,26,202.05,54.43426513282083,1415.2908934533416,1,1,0,0,High,1,2
8135,2024-07-29,1270,8,0,147,147.0,442.9475613601925,65113.291519948296,1,1,0,1,High,4,1
1607,2023-04-25,4023,11,1,219,267.17625,19.210494246983554,4207.098240089398,1,3,0,0,High,4,1
4774,2023-12-07,2918,12,0,51,121.72625000000004,126.76895081582911,6465.216491607285,1,2,0,0,Mid,1,7
8110,2024-07-25,878,18,0,89,121.72625000000004,34.73015838287668,3090.984096076025,1,2,0,0,Mid,1,2
6952,2024-05-03,1897,10,0,99,121.72625000000004,75.49509767292678,7474.014669619751,1,0,0,0,Mid,2,0
6005,2024-02-26,1513,11,0,83,182.15,10.5317408274918,874.1344886818194,1,1,0,0,High,4,1
7729,2024-06-28,747,8,0,68,121.72625000000004,491.5426732121791,33424.90177842818,1,0,0,0,High,4,1
3542,2023-09-13,845,5,1,21,172.14,117.24193734547596,2462.080684254995,1,4,0,0,High,1,2
389,2023-01-25,4747,12,1,44,164.64,169.44617634652982,7455.631759247312,1,4,0,0,Mid,1,7
1795,2023-05-10,4747,18,1,47,194.77,65.88438110075637,3096.5659117355494,1,4,0,0,Mid,1,2
8732,2024-09-11,3588,8,0,47,184.78,482.5753031502094,22681.039248059842,1,4,0,0,High,4,1
4920,2023-12-18,4132,8,0,1674,267.17625,389.372690960446,651809.8846677865,1,1,0,0,High,4,1
5538,2024-01-23,4747,17,0,72,202.77,192.26577432381487,13843.13575131467,1,3,0,0,Mid,4,6
3873,2023-10-09,1472,5,0,1361,267.17625,103.43007323106778,140768.32966748325,1,1,0,0,High,1,2
8869,2024-09-19,4747,11,0,302,202.32,7.071979948404233,2135.7379444180783,1,2,0,0,High,4,1
2255,2023-06-13,4703,2,0,20,135.75,15.63658739685404,312.7317479370808,1,3,0,0,Low,4,6
3413,2023-09-05,4747,12,1,18,199.26,131.12153675585583,2360.187661605405,1,3,0,0,Mid,1,7
5460,2024-01-18,742,12,0,44,121.72625000000004,126.07495225573344,5547.297899252271,1,2,0,0,Mid,1,7
4956,2023-12-19,1363,12,0,200,150.0,128.37479585870662,25674.959171741324,0,3,0,0,Mid,1,7
7397,2024-06-05,4955,6,0,277,206.8,127.83610994635066,35410.60245513913,1,4,0,0,Mid,1,2
5415,2024-01-16,4747,17,1,58,204.28,194.06869502340507,11255.984311357493,1,3,0,0,Mid,4,6
7400,2024-06-05,4955,8,0,522,207.27,561.4045459834559,293053.173003364,1,4,0,0,High,4,1
7415,2024-06-06,4747,5,0,523,203.65,53.76205996106853,28117.557359638842,1,2,0,0,High,1,2
9101,2024-10-04,2761,17,0,93,121.72625000000004,143.86469172269733,13379.416330210852,0,0,0,0,Mid,4,6
4852,2023-12-13,1157,7,0,348,186.34,157.98773037356827,54979.730170001756,1,4,0,0,High,1,2
2026,2023-05-26,193,17,1,33,195.18,192.7217487946912,6359.817710224809,1,0,0,0,Mid,4,6
2616,2023-07-10,2290,11,0,342,267.17625,18.8005651397711,6429.793277801716,1,1,0,0,High,4,1
7389,2024-06-05,4747,5,0,198,202.96,48.95643664828199,9693.374456359834,1,4,0,0,High,1,2
2927,2023-08-01,4980,12,0,60,121.72625000000004,144.6483850766969,8678.903104601815,1,3,0,0,Mid,1,7
1122,2023-03-21,3588,5,1,85,182.17,133.57086566747307,11353.523581735211,1,3,0,0,High,1,2
2911,2023-07-31,1094,18,0,97,246.67,48.87317455432306,4740.697931769337,1,1,0,0,Mid,1,2
8147,2024-07-30,2426,17,0,76,189.25,109.06476142549018,8288.921868337253,1,3,0,0,Mid,4,6
7384,2024-06-04,3588,12,1,75,185.34,122.97577574236954,9223.183180677715,1,3,0,0,Mid,1,7
3483,2023-09-08,3588,12,1,52,179.55,132.26227452097788,6877.63827509085,1,0,0,0,Mid,1,7
796,2023-02-24,1036,11,0,123,123.0,23.959445690855773,2947.01181997526,1,0,0,0,High,4,1
1576,2023-04-24,4955,9,1,224,220.1,132.44729012564795,29668.192988145143,1,1,0,0,High,0,5
6177,2024-03-08,4747,8,0,97,201.33,444.7161387954949,43137.465463163004,1,0,0,0,High,4,1
6267,2024-03-14,4066,12,1,34,121.72625000000004,117.8544025995568,4007.0496883849314,1,2,0,0,Mid,1,7
2459,2023-06-28,3588,8,0,129,167.53,335.38163383116705,43264.23076422055,1,4,0,0,High,4,1
3313,2023-08-29,2409,8,0,1353,267.17625,317.4763700755978,429545.5287122838,1,3,0,1,High,4,1
1254,2023-03-30,2470,16,0,341,267.17625,186.9932652824406,63764.703461312245,1,2,0,0,Mid,3,3
6835,2024-04-25,1865,5,0,172,150.0,56.07652798006525,9645.162812571223,1,2,0,0,High,1,2
8795,2024-09-16,3588,5,0,56,184.41,45.69477335101958,2558.907307657096,1,1,0,0,High,1,2
3838,2023-10-05,1927,5,0,243,161.5,115.11208304528223,27972.236180003583,1,2,0,0,High,1,2
4399,2023-11-15,193,5,0,437,267.17625,84.40790565691069,36886.25477206997,1,4,0,0,High,1,2
3596,2023-09-18,4747,9,0,650,200.83,124.81983684359771,81132.89394833852,1,1,0,0,High,0,5
6622,2024-04-09,193,11,0,654,252.53,14.25035792072841,9319.73408015638,1,3,0,0,High,4,1
8383,2024-08-16,182,11,0,237,258.71,8.370023763509284,1983.6956319517003,1,0,0,0,High,4,1
2125,2023-06-02,4747,5,0,66,198.04,120.11089840118608,7927.319294478281,1,0,0,0,High,1,2
3239,2023-08-23,193,19,0,12,228.03,76.41922892651486,917.0307471181784,1,4,0,0,Mid,1,2
5404,2024-01-16,3938,7,0,103,200.43,154.90481066987968,15955.195498997608,1,3,0,0,High,1,2
5999,2024-02-26,1513,5,0,292,182.54,83.14455451882927,24278.209919498146,1,1,0,0,High,1,2
5939,2024-02-21,3078,5,0,425,267.17625,94.23074102129948,40048.06493405228,1,4,0,0,High,1,2
2046,2023-05-29,921,17,0,92,121.72625000000004,189.70988327361604,17453.309261172675,1,1,0,0,Mid,4,6
1579,2023-04-24,193,11,0,174,200.68,19.13333678018726,3329.2005997525835,1,1,0,0,High,4,1
15,2023-01-02,511,9,0,279,267.17625,143.4826952916133,40031.67198636011,1,1,0,0,High,0,5
2674,2023-07-13,474,12,0,114,231.68,144.86703051427543,16514.841478627397,1,2,0,0,Mid,1,7
7017,2024-05-08,3938,11,0,146,203.66,10.528474342076446,1537.157253943161,1,4,0,0,High,4,1
8721,2024-09-10,4955,18,1,37,205.46,38.749605370668974,1433.7353987147521,1,3,0,0,Mid,1,2
8850,2024-09-18,2101,11,0,36,121.72625000000004,7.014559644882217,252.52414721575983,0,4,0,0,High,4,1
4813,2023-12-11,3583,11,0,22,121.72625000000004,13.000304668133309,286.00670269893277,1,1,0,0,High,4,1
1085,2023-03-17,4747,19,0,25,190.52,71.36957831717483,1784.2394579293707,1,0,0,0,Mid,1,2
4984,2023-12-20,4747,17,0,107,207.32,227.63083628414643,24356.49948240367,1,4,0,0,Mid,4,6
7156,2024-05-20,4747,5,1,309,203.2,42.78284552315045,13219.899266653489,1,1,0,0,High,1,2
2885,2023-07-28,1469,8,0,852,267.17625,352.1887778160423,300064.83869926806,1,0,0,0,High,4,1
334,2023-01-23,3772,5,0,237,177.5,136.0285466968156,32238.765567145296,1,1,0,0,High,1,2
7205,2024-05-22,3588,11,1,136,186.15,10.274970056771627,1397.3959277209412,1,4,0,0,High,4,1
4368,2023-11-13,4747,8,0,75,200.48,327.0291694043586,24527.187705326895,1,1,0,1,High,4,1
3080,2023-08-14,3994,2,0,32,121.72625000000004,17.577914922159042,562.4932775090894,1,1,0,0,Low,4,6
7204,2024-05-22,4304,11,0,294,267.17625,10.274970056771627,3020.8411966908584,1,4,0,0,High,4,1
9910,2024-12-02,653,5,1,76,212.5,50.51023310955865,3838.7777163264573,1,1,0,0,High,1,2
8865,2024-09-19,2926,9,0,786,267.17625,294.53999325907023,231508.4347016292,1,2,0,0,High,0,5
264,2023-01-18,4747,9,0,82,193.53,158.8955053720495,13029.43144050806,1,4,0,0,High,0,5
4338,2023-11-10,1513,5,0,211,180.88,84.21947399285166,17770.3090124917,1,0,0,0,High,1,2
8896,2024-09-23,3668,7,0,97,251.9,128.13058957144327,12428.667188429998,1,1,0,0,High,1,2
8448,2024-08-21,3394,10,0,83,127.1,82.05515756227463,6810.578077668794,0,4,0,0,Mid,2,0
5904,2024-02-16,1513,17,1,33,181.82,154.25444921919828,5090.396824233543,1,0,0,0,Mid,4,6
1499,2023-04-17,4747,11,1,310,205.75,21.88494831756148,6784.333978444059,1,1,0,0,High,4,1
4191,2023-10-31,2779,12,0,478,185.62,127.81623415822162,61096.15992762993,1,3,0,0,Mid,1,7
7486,2024-06-11,4747,5,0,92,202.39,51.30635193821685,4720.18437831595,1,3,0,0,High,1,2
9644,2024-11-13,4747,18,0,40,204.22,41.073866787130434,1642.9546714852174,1,4,0,1,Mid,1,2
8311,2024-08-12,593,5,0,174,174.0,41.778649891110895,7269.485081053295,1,1,0,0,High,1,2
7591,2024-06-19,2461,12,0,107,132.05,117.98555537153705,12624.454424754464,1,4,0,0,Mid,1,7
501,2023-02-02,637,5,0,118,121.72625000000004,135.17732682089374,15950.924564865461,1,2,0,0,High,1,2
9156,2024-10-09,680,4,0,87,121.72625000000004,138.16167600020557,12020.065812017885,1,4,0,0,Low,1,4
9415,2024-10-25,366,8,1,35,254.25,447.1893131929865,15651.625961754527,1,0,0,0,High,4,1
3096,2023-08-14,4716,13,0,97,225.11,72.98453375241613,7079.499773984364,1,1,0,0,Low,3,3
4632,2023-11-29,4747,12,0,170,201.27,126.49018391673398,21503.331265844776,1,4,0,0,Mid,1,7
368,2023-01-24,4700,11,0,295,236.5,27.594804913833148,8140.4674495807785,0,3,0,0,High,4,1
4059,2023-10-23,4747,17,0,77,203.23,198.1882779079352,15260.497398911011,1,1,0,0,Mid,4,6
8175,2024-08-01,4747,11,0,290,201.02,8.653473470089963,2509.5073063260893,1,2,0,0,High,4,1
4631,2023-11-29,3498,12,0,114,202.9,126.49018391673398,14419.880966507673,1,4,0,0,Mid,1,7
6071,2024-03-01,3588,8,1,496,182.82,446.785053255141,221605.38641454995,1,0,0,0,High,4,1
2665,2023-07-13,296,5,0,319,267.17625,97.90055958635791,31230.278508048174,0,2,0,0,High,1,2
1027,2023-03-14,193,17,0,214,199.21,150.18988889338382,32140.636223184138,1,3,0,0,Mid,4,6
5909,2024-02-16,4955,19,1,120,210.62,49.9130996358972,5989.571956307664,1,0,0,0,Mid,1,2
5051,2023-12-25,3938,12,0,14,201.33,129.15214034177714,1808.12996478488,1,1,0,0,Mid,1,7
6329,2024-03-19,4023,12,0,63,186.56,118.38485347814434,7458.245769123093,1,3,0,0,Mid,1,7
9734,2024-11-21,193,5,0,428,244.46,54.84852888567318,23475.170363068122,1,2,0,0,High,1,2
1692,2023-05-02,1816,5,0,371,128.64,111.9611597559192,41537.590269446024,1,3,0,0,High,1,2
674,2023-02-15,98,12,0,191,121.72625000000004,159.17614878271564,30402.644417498686,1,4,0,0,Mid,1,7
5573,2024-01-25,4747,5,1,377,201.94,138.70633009168134,52292.28644456386,1,2,0,0,High,1,2
5767,2024-02-07,2871,5,0,407,140.59,119.81742854559464,48765.69341805702,1,4,0,0,High,1,2
5157,2024-01-01,1157,8,1,244,193.42,397.8726484613512,97080.9262245697,1,1,0,0,High,4,1
734,2023-02-21,4875,11,0,218,218.0,25.794801897532786,5623.266813662147,1,3,0,0,High,4,1
3527,2023-09-12,4990,12,0,40,121.72625000000004,130.91036832302623,5236.414732921049,1,3,0,0,Mid,1,7
569,2023-02-07,3588,16,1,98,171.45,184.347042339306,18066.01014925199,1,3,0,0,Mid,3,3
9188,2024-10-10,1513,17,0,19,197.09,141.13652102191733,2681.5938994164294,1,2,0,0,Mid,4,6
2923,2023-08-01,2890,11,0,245,161.0,15.899844463529972,3895.461893564843,1,3,0,0,High,4,1
7912,2024-07-11,4955,18,1,68,206.07,34.04499809671412,2315.05987057656,1,2,0,0,Mid,1,2
1559,2023-04-20,4747,19,0,101,201.74,70.84376441239502,7155.220205651897,1,2,0,0,Mid,1,2
102,2023-01-06,193,8,0,48,203.17,203.06815451428216,9747.271416685544,1,0,0,0,High,4,1
3008,2023-08-08,3851,4,0,41,121.72625000000004,70.50982995173983,2890.9030280213333,1,3,0,0,Low,1,4
7202,2024-05-22,4747,11,0,118,202.86,10.274970056771627,1212.446466699052,1,4,0,0,High,4,1
304,2023-01-20,227,5,0,170,195.6,135.24050002959046,22990.885005030377,1,0,0,0,High,1,2
77,2023-01-05,3849,5,0,146,146.0,127.53432227053275,18620.011051497782,1,2,0,0,High,1,2
6755,2024-04-19,4747,5,1,70,202.65,56.59011847595578,3961.3082933169044,1,0,0,0,High,1,2
8630,2024-09-04,4955,5,1,1134,205.5,43.563461249492846,49400.965056924884,1,4,0,0,High,1,2
1209,2023-03-28,4987,9,0,27,121.72625000000004,159.48178564732564,4306.008212477792,1,3,0,0,High,0,5
7743,2024-07-01,265,5,0,159,267.17625,54.37250063952418,8645.227601684344,1,1,0,0,High,1,2
8215,2024-08-05,3772,5,0,637,238.0,45.24372056710042,28820.250001242966,1,1,0,0,High,1,2
8945,2024-09-25,4747,12,1,79,202.65,101.00268057537085,7979.211765454297,1,4,0,0,Mid,1,7
8414,2024-08-20,4023,5,0,157,173.86,44.80668967646197,7034.650279204529,1,3,0,0,High,1,2
1776,2023-05-09,1513,5,0,59,231.31,127.54969323116067,7525.431900638479,1,3,0,0,High,1,2
3474,2023-09-08,139,9,0,282,185.5,126.938868201376,35796.76083278803,1,0,0,0,High,0,5
484,2023-02-01,4747,9,0,126,158.19,183.5031783968656,23121.400478005064,1,4,0,0,High,0,5
2190,2023-06-07,2183,15,0,30,121.72625000000004,66.18415027331744,1985.5245081995233,1,4,0,0,Low,1,4
347,2023-01-23,1113,11,0,32,121.72625000000004,27.21758737681472,870.962796058071,1,1,0,0,High,4,1
5482,2024-01-19,2475,12,0,104,121.72625000000004,124.58603810785132,12956.947963216538,1,0,0,0,Mid,1,7
8362,2024-08-15,845,11,1,189,188.93,8.862304168854372,1674.9754879134764,1,2,0,0,High,4,1
1473,2023-04-14,193,11,1,157,189.44,22.38241447294786,3514.039072252814,1,0,0,0,High,4,1
5101,2023-12-28,3187,5,0,386,267.17625,105.37413958183411,40674.41787858797,1,2,0,0,High,1,2
6766,2024-04-19,4747,11,0,185,202.59,11.869745057731318,2195.9028356802937,1,0,0,0,High,4,1
8707,2024-09-10,2461,7,0,208,143.46,130.7973726745571,27205.853516307878,1,3,0,0,High,1,2
4930,2023-12-18,2074,11,0,314,197.33,13.238444618191828,4156.871610112234,1,1,0,0,High,4,1
6330,2024-03-19,3588,17,1,129,180.29,138.52029541990544,17869.1181091678,1,3,0,0,Mid,4,6
2610,2023-07-10,4519,7,1,117,218.26,125.10157067464438,14636.883768933392,0,1,0,0,High,1,2
4,2023-01-02,4747,5,0,503,195.33,136.61322857985922,68716.4539756692,1,1,0,0,High,1,2
2214,2023-06-08,3588,18,0,28,170.32,54.64764706303674,1530.1341177650288,1,2,0,0,Mid,1,2
4828,2023-12-11,4747,19,1,41,207.26,49.14972960237447,2015.1389136973532,1,1,0,0,Mid,1,2
857,2023-03-02,1225,7,0,27,121.72625000000004,125.98137142551516,3401.4970284889096,1,2,0,0,High,1,2
6978,2024-05-07,4747,2,0,15,203.45,19.079019881106444,286.18529821659666,1,3,0,0,Low,4,6
5886,2024-02-15,1157,11,1,294,192.86,12.08108013697606,3551.837560270962,1,2,0,0,High,4,1
625,2023-02-13,1513,5,0,933,199.0,131.61100797545797,122793.07044110229,1,1,0,0,High,1,2
291,2023-01-19,4747,9,1,137,181.98,160.958139097077,22051.26505629955,1,2,0,0,High,0,5
2019,2023-05-26,4955,11,0,23,207.77,18.13751715729628,417.16289461781446,1,0,0,0,High,4,1
669,2023-02-15,4747,11,1,69,145.85,25.227143230366096,1740.6728828952605,1,4,0,0,High,4,1
8922,2024-09-24,1513,12,0,95,194.84,100.58173191707928,9555.264532122532,1,3,0,0,Mid,1,7
